id	external_id	lemma	stressed	translation	pos	pos_subtype	level	gender	animacy	stem	ending	domain	aspect	transitivity	stress_pattern_semu	rank	count
16171	23593	покамест			adv		3AU									15604	4.16
16172	26575	распятие			noun		3AU	neut	inanimate						SS	15606	4.16
16173	18353	монотонно			adv		3AU									15607	4.16
16174	15468	испарение			noun		3AU	neut	inanimate						SS	15608	4.16
16175	32299	экскаватор			noun		3AU	masc	inanimate						SS	15609	4.16
16176	13520	елей			noun		3AU	masc	inanimate						SS	15610	4.16
16177	10299	ваучер			noun		3AU	masc	inanimate						SS	15611	4.16
16178	25982	пюре			noun		3AU									15613	4.16
16179	20275	обездолить			verb		3AU									15614	4.16
16180	14613	затмение			noun		3AU	neut	inanimate						SS	15615	4.16
16181	21774	оттеснить			verb		3AU									15616	4.16
16182	12969	дипломатия			noun		3AU	fem	inanimate						SS	15618	4.16
16183	24678	прибалтийский			adj		3AU			прибалтийск	ий					15620	4.16
16184	19889	несложно			adv		3AU									15621	4.16
16185	31793	четкость			noun		3AU	fem	inanimate						SS	15622	4.16
16186	18613	набрасываться			verb		3AU						imperfective	intransitive		15624	4.16
16187	23659	покусывать			verb		3AU						imperfective	transitive		15626	4.16
16188	12820	деревяшка			noun		3AU	fem	inanimate						SS	15628	4.16
16189	10610	взмыть			verb		3AU									15629	4.16
16190	16878	кровожадный			adj		3AU			кровожадн	ый					15630	4.16
16191	22534	пересилить			verb		3AU						perfective	transitive		15631	4.16
16192	27579	свора			noun		3AU	fem	inanimate						SS	15632	4.16
16193	18314	молотить			verb		3AU						imperfective	transitive		15633	4.16
16194	29538	тарелочка			noun		3AU									15635	4.16
16195	10519	вещичка			noun		3AU									15636	4.16
16196	30309	углекислый			adj		3AU			углекисл	ый					15637	4.16
16197	16109	клетчатка			noun		3AU	fem	inanimate						SS	15638	4.16
16198	17848	масштабный			adj		3AU			масштабн	ый					15639	4.16
16199	20722	оградить			verb		3AU						perfective	transitive		15640	4.16
16200	14917	зоркий			adj		3AU			зорк	ий					15642	4.16
16201	26733	расщелина			noun		3AU	fem	inanimate						SS	15643	4.16
16202	29042	стереотруба			noun		3AU	fem	inanimate						ES	15644	4.16
16203	22171	пашня			noun		3AU	fem	inanimate						SS	15645	4.16
16204	26055	разбирательство			noun		3AU	neut	inanimate						SS	15646	4.16
16205	23392	подразумеваться			verb		3AU									15647	4.16
16206	12481	грешить			verb		3AU						imperfective	intransitive		15649	4.16
16207	9684	билетик			noun		3AU	masc	inanimate						SS	15650	4.16
16208	23145	подвигаться			verb		3AU						perfective	intransitive		15651	4.16
16209	14773	зверски			adv		3AU									15652	4.16
16210	21073	опрометчивый			adj		3AU			опрометчив	ый					15653	4.16
16211	21034	ополчение			noun		3AU	neut	inanimate						SS	15654	4.16
16212	26189	раздельно			adv		3AU									15655	4.1
16213	27561	свихнуться			verb		3AU									15656	4.1
16214	18896	накрепко			adv		3AU									15657	4.1
16215	20611	обшивка			noun		3AU	fem	inanimate						SS	15658	4.1
16216	31382	ходатайство			noun		3AU	neut	inanimate						SS	15659	4.1
16217	24596	премудрость			noun		3AU	fem	inanimate						SS	15660	4.1
16218	10809	вогнать			verb		3AU						perfective	transitive		15661	4.1
16219	26459	раскланиваться			verb		3AU						imperfective	intransitive		15662	4.1
16220	23516	подыскать			verb		3AU									15664	4.1
16221	31942	шариковый			adj		3AU			шариков	ый					15665	4.1
16222	25300	проделка			noun		3AU	fem	inanimate						SS	15666	4.1
16223	28448	совладать			verb		3AU									15668	4.1
16224	25745	процветание			noun		3AU	neut	inanimate						SS	15669	4.1
16225	10754	влюбленность			noun		3AU									15670	4.1
16226	15295	инвестиционный			adj		3AU			инвестиционн	ый					15671	4.1
16227	30200	тягота			noun		3AU	fem	inanimate						SS	15672	4.1
16228	32361	элементарно			adv		3AU									15674	4.1
16229	26535	распорядитель			noun		3AU	masc	animate						SS	15675	4.1
16230	26769	реалистический			adj		3AU			реалистическ	ий					15676	4.1
16231	8793	альпы			noun		3AU									15677	4.1
16232	21538	отлетать			verb		3AU						imperfective	intransitive		15678	4.1
16233	29139	странствовать			verb		3AU						imperfective	intransitive		15679	4.1
16234	24994	припрятать			verb		3AU						perfective	transitive		15680	4.1
16235	30475	укрываться			verb		3AU						imperfective	intransitive		15683	4.1
16236	12471	грелка			noun		3AU	fem	inanimate						SS	15684	4.1
16237	11970	гармонь			noun		3AU	fem	inanimate						SS	15686	4.1
16238	26865	рейтинг			noun		3AU	masc	inanimate						SS	15687	4.1
16239	21751	отстреливаться			verb		3AU						imperfective	intransitive		15688	4.1
16240	27225	рэкетир			noun		3AU	masc	animate						SS	15689	4.1
16241	25390	прокладка			noun		3AU	fem	inanimate						SS	15690	4.1
16242	26763	реакционный			adj		3AU			реакционн	ый					15691	4.1
16243	26932	реставрация			noun		3AU	fem	inanimate						SS	15692	4.1
16244	29795	толочься			verb		3AU									15693	4.1
16245	9598	беспрепятственно			adv		3AU									15694	4.1
16246	17979	мена			noun		3AU	fem	inanimate						SS	15695	4.1
16247	26365	разрушаться			verb		3AU						imperfective	intransitive		15696	4.1
16248	23770	полуторка			noun		3AU	fem	inanimate						SS	15697	4.1
16249	24019	пороховой			adj		3AU			порохов	ой					15698	4.1
16250	19636	ненасытный			adj		3AU			ненасытн	ый					15699	4.1
16251	11821	вышвырнуть			verb		3AU									15700	4.1
16252	9096	афера			noun		3AU	fem	inanimate						SS	15701	4.1
16253	25552	просачиваться			verb		3AU						imperfective	intransitive		15702	4.1
16254	18298	молниеносный			adj		3AU			молниеносн	ый					15703	4.1
16255	10420	венский			adj		3AU			венск	ий					15704	4.1
16256	18593	набег			noun		3AU	masc	inanimate						SS	15705	4.1
16257	10191	бухнуть			verb		3AU						perfective	transitive		15706	4.1
16258	30625	упоение			noun		3AU	neut	inanimate						SS	15707	4.1
16259	14851	зловонный			adj		3AU			зловонн	ый					15708	4.1
16260	20760	одиссея			noun		3AU									15709	4.1
16261	18154	минометный			adj		3AU			минометн	ый					15711	4.1
16262	26199	раздражающий			adj		3AU			раздражающ	ий					15713	4.1
16263	9174	баланда			noun		3AU	fem	inanimate						SS	15714	4.1
16264	25691	протискиваться			verb		3AU						imperfective	intransitive		15715	4.1
16265	29352	суша			noun		3AU	fem	inanimate						SS	15719	4.1
16266	27192	рыбина			noun		3AU	fem	animate						SS	15720	4.1
16267	14874	змейка			noun		3AU	fem	animate						SS	15721	4.1
16268	31260	харрис			noun		3AU									15722	4.1
16269	9946	ботва			noun		3AU	fem	inanimate						EE	15723	4.1
16270	30370	удилище			noun		3AU	neut	inanimate						SS	15724	4.1
16271	12298	гомон			noun		3AU	masc	inanimate						SS	15726	4.1
16272	13902	загнуть			verb		3AU						perfective	transitive		15727	4.1
16273	21931	павиан			noun		3AU	masc	animate						SS	15729	4.1
16274	24498	предопределить			verb		3AU						perfective	transitive		15730	4.1
16275	29769	товарищество			noun		3AU	neut	inanimate						SS	15731	4.1
16276	20042	нещадно			adv		3AU									15732	4.1
16277	22251	перебор			noun		3AU	masc	inanimate						SS	15733	4.1
16278	19055	наркотический			adj		3AU			наркотическ	ий					15734	4.1
16279	26174	раздача			noun		3AU	fem	inanimate						SS	15735	4.1
16280	15541	истолковать			verb		3AU						perfective	transitive		15736	4.1
16281	14061	заказной			adj		3AU			заказн	ой					15738	4.1
16282	19625	ненавязчивый			adj		3AU			ненавязчив	ый					15739	4.1
16283	25908	путаный			adj		3AU			путан	ый					15740	4.1
16284	16512	контрреволюционный			adj		3AU			контрреволюционн	ый					15741	4.1
16285	28782	спецовка			noun		3AU	fem	inanimate						SS	15742	4.1
16286	15892	катаклизм			noun		3AU	masc	inanimate						SS	15743	4.1
16287	21937	павший			adj		3AU			павш	ий					15744	4.1
16288	19899	несовершенство			noun		3AU	neut	inanimate						SS	15745	4.1
16289	28405	собачонок			noun		3AU	masc	animate						SS	15746	4.1
16290	9403	беззвучный			adj		3AU			беззвучн	ый					15747	4.1
16291	29354	сушиться			verb		3AU						imperfective	intransitive		15748	4.1
16292	24931	примочка			noun		3AU	fem	inanimate						SS	15749	4.1
16293	10775	внеземной			adj		3AU			внеземн	ой					15750	4.1
16294	15065	изводить			verb		3AU						imperfective	transitive		15751	4.1
16295	17296	лепетать			verb		3AU						imperfective	transitive		15752	4.1
16296	15400	инфракрасный			adj		3AU			инфракрасн	ый					15753	4.1
16297	23244	подкрадываться			verb		3AU									15754	4.1
16298	31237	халтура			noun		3AU	fem	inanimate						SS	15755	4.1
16299	10355	вдохновлять			verb		3AU						imperfective	transitive		15756	4.1
16300	10147	бур			noun		3AU	masc	inanimate						SS	15757	4.1
16301	17218	латунный			adj		3AU			латунн	ый					15760	4.1
16302	26742	рафик			noun		3AU									15761	4.1
16303	20761	одичать			verb		3AU						perfective	intransitive		15762	4.1
16304	10047	бронхит			noun		3AU	masc	inanimate						SS	15763	4.1
16305	11530	выкуп			noun		3AU	masc	inanimate						SS	15764	4.1
16306	12205	гнет			noun		3AU									15765	4.1
16307	18059	меткий			adj		3AU			метк	ий					15766	4.1
16308	19603	немедля			adv		3AU									15767	4.1
16309	22120	пасти			verb		3AU						imperfective	transitive		15768	4.1
16310	27621	сгоряча			adv		3AU									15769	4.1
16311	29548	татарский			adj		3AU			татарск	ий					15770	4.1
16312	15923	кафель			noun		3AU	masc	inanimate						SS	15771	4.1
16313	22554	перестрелять			verb		3AU									15772	4.1
16314	8938	аполлон			noun		3AU	masc	animate						SS	15773	4.1
16315	12674	дачник			noun		3AU	masc	animate						SS	15774	4.1
16316	8991	арктика			noun		3AU									15775	4.1
16317	26353	разрастаться			verb		3AU						imperfective	intransitive		15776	4.1
16318	9405	беззубый			adj		3AU			беззуб	ый					15777	4.1
16319	31287	хваткий			adj		3AU			хватк	ий					15778	4.1
16320	20292	обессилеть			verb		3AU						perfective	intransitive		15779	4.1
16321	24211	потайной			adj		3AU			потайн	ой					15781	4.1
16322	24926	примкнуть			verb		3AU									15782	4.1
16323	19924	нестандартный			adj		3AU			нестандартн	ый					15783	4.1
16324	32241	щипец			noun		3AU									15784	4.1
16325	12345	горец			noun		3AU	masc	animate						SS	15785	4.1
16326	21698	отрыв			noun		3AU	masc	inanimate						SS	15786	4.1
16327	20405	обмолвиться			verb		3AU						perfective	intransitive		15787	4.1
16328	17624	лютик			noun		3AU	masc	inanimate						SS	15788	4.1
16329	17101	курящий			adj		3AU			курящ	ий					15789	4.1
16330	13980	задолженность			noun		3AU	fem	inanimate						SS	15790	4.1
16331	15354	интеллигентность			noun		3AU	fem	inanimate						SS	15791	4.1
16332	28852	спохватываться			verb		3AU						imperfective	intransitive		15792	4.1
16333	20570	обстреливать			verb		3AU						imperfective	transitive		15793	4.1
16334	28014	склеить			verb		3AU						perfective	transitive		15794	4.1
16335	16009	кина			noun		3AU									15795	4.1
16336	17491	локомотив			noun		3AU	masc	inanimate						SS	15796	4.1
16337	24501	предостаточно			adv		3AU									15797	4.1
16338	19301	небогатый			adj		3AU			небогат	ый					15798	4.1
16339	29670	термометр			noun		3AU	masc	inanimate						SS	15799	4.1
16340	16414	комсомолка		Young Communist (female)	noun		3AU	fem	animate						SS	15800	4.1
16341	10598	взломать			verb		3AU						perfective	transitive		15801	4.1
16342	26359	разрисовать			verb		3AU									15802	4.1
16343	18467	мудреный			adj		3AU			мудрен	ый					15803	4.1
16344	10340	вдвойне			adv		3AU									15804	4.1
16345	19262	начинание			noun		3AU	neut	inanimate						SS	15805	4.1
16346	16546	конъюнктив			noun		3AU	masc	inanimate						SS	15807	4.1
16347	24388	пощадить			verb		3AU						perfective	transitive		15808	4.1
16348	19393	негодный			adj		3AU			негодн	ый					15809	4.1
16349	31401	холеный			adj		3AU			холен	ый					15810	4.1
16350	29511	тамада			noun		3AU	masc	animate						EE	15811	4.1
16351	24074	посвящение			noun		3AU	neut	inanimate						SS	15812	4.1
16352	25769	прошествие			noun		3AU	neut	inanimate						SS	15813	4.1
16353	10605	взмокнуть			verb		3AU									15814	4.1
16354	20668	овечий			adj		3AU			овеч	ий					15815	4.1
16355	19470	недруг			noun		3AU	masc	animate						SS	15816	4.1
16356	22104	паря			noun		3AU	masc	animate						SS	15818	4.1
16357	27504	сверхъестественный			adj		3AU			сверхъестественн	ый					15819	4.1
16358	24454	преградить			verb		3AU						perfective	transitive		15821	4.1
16359	25763	прочтение			noun		3AU									15822	4.1
16360	29941	транспортер			noun		3AU	masc	inanimate						SS	15823	4.04
16361	23674	ползок			noun		3AU									15824	4.04
16362	18954	нанесение			noun		3AU	neut	inanimate						SS	15825	4.04
16363	27562	свищ			noun		3AU	masc	inanimate						EE	15826	4.04
16364	10023	брить			verb		3AU						imperfective	transitive		15827	4.04
16365	22772	питомец		alumnus	noun		3AU	masc	animate						SS	15828	4.04
16366	23230	подкладка			noun		3AU	fem	inanimate						SS	15829	4.04
16367	13295	доходный			adj		3AU			доходн	ый					15830	4.04
16368	12188	глушитель			noun		3AU	masc	inanimate						SS	15831	4.04
16369	31831	чистосердечный			adj		3AU			чистосердечн	ый					15832	4.04
16370	22028	параграф			noun		3AU	masc	inanimate						SS	15833	4.04
16371	29738	тиски			noun		3AU	masc	inanimate						_E	15834	4.04
16372	26680	растяжка			noun		3AU	fem	inanimate						SS	15835	4.04
16373	11013	вооружиться			verb		3AU						perfective	intransitive		15836	4.04
16374	18512	мусоропровод			noun		3AU	masc	inanimate						SS	15837	4.04
16375	16452	конница			noun		3AU	fem	inanimate						SS	15838	4.04
16376	32343	элегантно			adv		3AU									15839	4.04
16377	27000	роба			noun		3AU	fem	inanimate						SS	15840	4.04
16378	30344	угрызение			noun		3AU	neut	inanimate						SS	15841	4.04
16379	26421	ранец			noun		3AU	masc	inanimate						SS	15842	4.04
16380	32551	янтарный			adj		3AU			янтарн	ый					15844	4.04
16381	18442	мочеиспускание			noun		3AU	neut	inanimate						SS	15845	4.04
16382	32423	эритроцит			noun		3AU									15846	4.04
16383	13804	завербовать			verb		3AU						perfective	transitive		15847	4.04
16384	28208	словцо			noun		3AU	neut	inanimate						EE	15848	4.04
16385	23734	полоскать			verb		3AU						imperfective	transitive		15849	4.04
16386	19741	непомерно			adv		3AU									15850	4.04
16387	16980	кубинский			adj		3AU			кубинск	ий					15851	4.04
16388	18798	надутый			adj		3AU			надут	ый					15852	4.04
16389	21215	осиновый			adj		3AU			осинов	ый					15853	4.04
16390	18470	мудро			adv		3AU									15854	4.04
16391	22002	пансионат			noun		3AU	masc	inanimate						SS	15856	4.04
16392	21013	описываться			verb		3AU						imperfective	intransitive		15857	4.04
16393	29634	тент			noun		3AU	masc	inanimate						SS	15858	4.04
16394	22421	переломать			verb		3AU						perfective	transitive		15859	4.04
16395	19600	немаловажный			adj		3AU			немаловажн	ый					15860	4.04
16396	27655	сдуру			adv		3AU									15861	4.04
16397	32435	эскалатор			noun		3AU	masc	inanimate						SS	15862	4.04
16398	32064	шкипер			noun		3AU	masc	animate						SS	15863	4.04
16399	14868	злоумышленник			noun		3AU	masc	animate						SS	15864	4.04
16400	26579	рассаживаться			verb		3AU						imperfective	intransitive		15866	4.04
16401	23578	поигрывать			verb		3AU									15867	4.04
16402	18541	мысленный			adj		3AU			мысленн	ый					15868	4.04
16403	23413	подсвечник			noun		3AU	masc	inanimate						SS	15869	4.04
16404	19656	необязательно			adv		3AU									15870	4.04
16405	12860	детонатор			noun		3AU	masc	inanimate						SS	15871	4.04
16406	22679	петься			verb		3AU									15872	4.04
16407	13450	душок			noun		3AU									15873	4.04
16408	16025	кипа			noun		3AU	fem	inanimate						SS	15874	4.04
16409	9904	бомбардировка			noun		3AU	fem	inanimate						SS	15876	4.04
16410	22203	пенистый			adj		3AU			пенист	ый					15877	4.04
16411	13249	доскональный			adj		3AU			доскональн	ый					15878	4.04
16412	20979	опадать			verb		3AU						imperfective	intransitive		15879	4.04
16413	29790	толково			adv		3AU									15880	4.04
16414	19803	непроглядный			adj		3AU			непроглядн	ый					15882	4.04
16415	29369	схватывать			verb		3AU						imperfective	transitive		15883	4.04
16416	11850	вьюга			noun		3AU	fem	inanimate						SS	15884	4.04
16417	26470	раскопка			noun		3AU	fem	inanimate						SS	15885	4.04
16418	29797	толстенный			adj		3AU			толстенн	ый					15886	4.04
16419	15217	изъян			noun		3AU	masc	inanimate						SS	15887	4.04
16420	13512	ежиться			verb		3AU									15889	4.04
16421	16515	контузия			noun		3AU	fem	inanimate						SS	15891	4.04
16422	27034	родословный			adj		3AU			родословн	ый					15892	4.04
16423	20326	обитель			noun		3AU	fem	inanimate						SS	15893	4.04
16424	27412	сатира			noun		3AU	fem	inanimate						SS	15894	4.04
16425	18454	мразь			noun		3AU	fem	inanimate						SS	15895	4.04
16426	25716	протяжной			adj		3AU			протяжн	ой					15896	4.04
16427	11848	вьетнамец			noun		3AU	masc	animate						SS	15897	4.04
16428	8688	азот			noun		3AU	masc	inanimate						SS	15898	4.04
16429	27507	свершение			noun		3AU									15899	4.04
16430	19447	недопить			verb		3AU						perfective	transitive		15900	4.04
16431	30007	трешка			noun		3AU	fem	inanimate						SS	15901	4.04
16432	27792	сестрица			noun		3AU	fem	animate						SS	15903	4.04
16433	29979	трение			noun		3AU	neut	inanimate						SS	15904	4.04
16434	17430	лицевой			adj		3AU			лицев	ой					15905	4.04
16435	31030	фермент			noun		3AU	masc	inanimate						SS	15906	4.04
16436	26406	райцентр			noun		3AU	masc	inanimate						SS	15907	4.04
16437	21939	пагубный			adj		3AU			пагубн	ый					15908	4.04
16438	24941	принудительный			adj		3AU			принудительн	ый					15910	4.04
16439	9006	артистический			adj		3AU			артистическ	ий					15911	4.04
16440	18050	метеорит			noun		3AU	masc	inanimate						SS	15912	4.04
16441	31971	швабра			noun		3AU	fem	inanimate						SS	15913	4.04
16442	10941	воинство			noun		3AU	neut	inanimate						SS	15914	4.04
16443	27928	сито			noun		3AU	neut	inanimate						SS	15915	4.04
16444	27660	севастополь			noun		3AU									15916	4.04
16445	14617	затопать			verb		3AU						perfective	intransitive		15917	4.04
16446	31540	целебный			adj		3AU			целебн	ый					15918	4.04
16447	17692	маловероятный			adj		3AU			маловероятн	ый					15920	4.04
16448	31099	флагман			noun		3AU	masc	inanimate						SS	15921	4.04
16449	26383	разумение			noun		3AU									15923	4.04
16450	28680	состязание			noun		3AU	neut	inanimate						SS	15924	4.04
16451	12629	гуталин			noun		3AU	masc	inanimate						SS	15925	4.04
16452	21991	пани			noun		3AU									15926	4.04
16453	10306	вахтенный			adj		3AU			вахтенн	ый					15927	4.04
16454	23590	покалечить			verb		3AU									15928	4.04
16455	28775	специализация			noun		3AU	fem	inanimate						SS	15929	4.04
16456	18210	млечный			adj		3AU			млечн	ый					15930	4.04
16457	21896	очиститься			verb		3AU						perfective	intransitive		15931	4.04
16458	13656	живучий			adj		3AU			живуч	ий					15932	4.04
16459	19642	необитаемый			adj		3AU			необитаем	ый					15933	4.04
16460	32293	экология			noun		3AU	fem	inanimate						SS	15935	4.04
16461	20202	нужник			noun		3AU	masc	inanimate						SS	15936	4.04
16462	29389	сцепление			noun		3AU	neut	inanimate						SS	15938	4.04
16463	21868	охотничье			adj		3AU									15939	4.04
16464	29808	толчея			noun		3AU	fem	inanimate						EE	15940	4.04
16465	15538	истовый			adj		3AU			истов	ый					15941	4.04
16466	32100	шнырять			verb		3AU						imperfective	intransitive		15942	4.04
16467	16609	кормилец			noun		3AU	masc	animate						SS	15943	4.04
16468	29722	тик			noun		3AU									15944	4.04
16469	17687	малец			noun		3AU	masc	animate						EE	15945	4.04
16470	23616	поклоняться			verb		3AU						imperfective	intransitive		15946	4.04
16471	26596	рассеять			verb		3AU						perfective	transitive		15947	4.04
16472	25293	продажный			adj		3AU			продажн	ый					15948	4.04
16473	27531	свешиваться			verb		3AU						imperfective	intransitive		15949	4.04
16474	10075	брюшко			noun		3AU	neut	inanimate						EE	15950	4.04
16475	18187	митрополит			noun		3AU	masc	animate						SS	15951	4.04
16476	23751	полуденный			adj		3AU			полуденн	ый					15952	4.04
16477	30401	уезд			noun		3AU	masc	inanimate						SS	15953	4.04
16478	23642	покровительство			noun		3AU	neut	inanimate						SS	15954	4.04
16479	8552	абердин			noun		3AU									15955	4.04
16480	31934	шантаж			noun		3AU	masc	inanimate						EE	15956	4.04
16481	30384	удостоиться			verb		3AU						imperfective	intransitive		15957	4.04
16482	29023	стенгазета			noun		3AU	fem	inanimate						SS	15958	4.04
16483	25575	просительный			adj		3AU			просительн	ый					15959	4.04
16484	18941	наметиться			verb		3AU						perfective	intransitive		15960	4.04
16485	21598	отодвигаться			verb		3AU						imperfective	intransitive		15961	4.04
16486	30085	труха			noun		3AU	fem	inanimate						EE	15962	4.04
16487	29864	торговка			noun		3AU	fem	animate						SS	15963	4.04
16488	20666	овация			noun		3AU	fem	inanimate						SS	15964	4.04
16489	14939	зубчатый			adj		3AU			зубчат	ый					15966	4.04
16490	14063	закаленный			adj		3AU			закаленн	ый					15968	4.04
16491	26464	раскол			noun		3AU	masc	inanimate						SS	15969	4.04
16492	9855	боек			noun		3AU									15970	4.04
16493	17841	мастерски			adv		3AU									15971	4.04
16494	22545	переспрашивать			verb		3AU						imperfective	transitive		15972	4.04
16495	12423	гравий			noun		3AU	masc	inanimate						SS	15973	4.04
16496	30297	увязаться			verb		3AU						perfective	intransitive		15974	4.04
16497	20316	обидчивый			adj		3AU			обидчив	ый					15975	4.04
16498	29333	сутулиться			verb		3AU						imperfective	intransitive		15976	3.98
16499	18423	моток			noun		3AU	masc	inanimate						EE	15977	3.98
16500	19336	невидимка			noun		3AU	comm	animate						SS	15980	3.98
16501	24943	принуждать			verb		3AU						imperfective	transitive		15982	3.98
16502	20646	объять			verb		3AU						perfective	transitive		15983	3.98
16503	23526	пожарище			noun		3AU	neut	inanimate						SS	15984	3.98
16504	13464	дымчатый			adj		3AU			дымчат	ый					15985	3.98
16505	9069	ателье			noun		3AU									15986	3.98
16506	16226	козлик			noun		3AU	masc	animate						SS	15987	3.98
16507	19273	нашатырный			adj		3AU			нашатырн	ый					15988	3.98
16508	27161	румынский			adj		3AU			румынск	ий					15989	3.98
16509	30876	ухаб			noun		3AU	masc	inanimate						SS	15990	3.98
16510	10446	вермахт			noun		3AU	masc	inanimate						SS	15991	3.98
16511	24872	прикуривать			verb		3AU									15992	3.98
16512	26924	репродукция			noun		3AU	fem	inanimate						SS	15993	3.98
16513	19910	несостоятельность			noun		3AU	fem	inanimate						SS	15994	3.98
16514	11633	выпрямляться			verb		3AU						imperfective	intransitive		15995	3.98
16515	31667	частник			noun		3AU	masc	animate						SS	15996	3.98
16516	23904	поощрение			noun		3AU	neut	inanimate						SS	15997	3.98
16517	17887	махровый			adj		3AU			махров	ый					15998	3.98
16518	10829	водочный			adj		3AU			водочн	ый					15999	3.98
16519	26362	разрубить			verb		3AU									16001	3.98
16520	26783	ревизия			noun		3AU	fem	inanimate						SS	16003	3.98
16521	19241	нахрап			noun		3AU	masc	inanimate						SS	16005	3.98
16522	28322	смородина			noun		3AU	fem	inanimate						SS	16006	3.98
16523	31848	чокаться			verb		3AU						imperfective	intransitive		16007	3.98
16524	22316	перегуд			noun		3AU	masc	inanimate						SS	16008	3.98
16525	17821	масленок			noun		3AU	masc	inanimate						SS	16009	3.98
16526	17157	ладья			noun		3AU	fem	inanimate						EE	16010	3.98
16527	28991	статуэтка			noun		3AU	fem	inanimate						SS	16012	3.98
16528	21014	опись			noun		3AU	fem	inanimate						SS	16013	3.98
16529	26084	разведать			verb		3AU						perfective	transitive		16014	3.98
16530	27194	рыболов			noun		3AU									16015	3.98
16531	22854	плашмя			adv		3AU									16016	3.98
16532	28146	сладковатый			adj		3AU			сладковат	ый					16017	3.98
16533	13222	допуск			noun		3AU	masc	inanimate						SS	16018	3.98
16534	13198	донор			noun		3AU	masc	animate						SS	16019	3.98
16535	17934	медпункт			noun		3AU	masc	inanimate						SS	16020	3.98
16536	25135	прихлопнуть			verb		3AU									16021	3.98
16537	16625	коровка			noun		3AU	fem	animate						SS	16022	3.98
16538	17662	маз			noun		3AU	masc	inanimate						SS	16024	3.98
16539	12196	глянцевый			adj		3AU			глянцев	ый					16026	3.98
16540	19670	неопределенность			noun		3AU	fem	inanimate						SS	16027	3.98
16541	26858	резюмировать			verb		3AU						biaspectual	transitive		16029	3.98
16542	28159	следование			noun		3AU	neut	inanimate						SS	16030	3.98
16543	21112	оргазм			noun		3AU	masc	inanimate						SS	16031	3.98
16544	22225	первоклассный			adj		3AU			первоклассн	ый					16032	3.98
16545	17573	лучина			noun		3AU	fem	inanimate						SS	16033	3.98
16546	16773	красноармейский			adj		3AU			красноармейск	ий					16034	3.98
16547	10055	брус			noun		3AU	masc	inanimate						SS	16035	3.98
16548	13861	заворчать			verb		3AU						perfective	intransitive		16036	3.98
16549	17065	курва			noun		3AU	fem	animate						SS	16037	3.98
16550	24275	потрясающе			adv		3AU									16038	3.98
16551	30398	уединение			noun		3AU	neut	inanimate						SS	16040	3.98
16552	13207	допивать			verb		3AU						imperfective	transitive		16041	3.98
16553	11903	газетчик			noun		3AU	masc	animate						SS	16042	3.98
16554	21218	осипова			noun		3AU									16044	3.98
16555	12406	господствовать			verb		3AU						imperfective	intransitive		16045	3.98
16556	24607	преобразиться			verb		3AU						perfective	intransitive		16046	3.98
16557	31907	шабаш			noun		3AU	masc	inanimate						SS	16047	3.98
16558	30342	угробить			verb		3AU						perfective	transitive		16048	3.98
16559	26522	распластаться			verb		3AU						imperfective	intransitive		16049	3.98
16560	19272	нашарить			verb		3AU						perfective	transitive		16050	3.98
16561	16961	крыть			verb		3AU						imperfective	transitive		16051	3.98
16562	19742	непомерный			adj		3AU			непомерн	ый					16052	3.98
16563	26200	раздражитель			noun		3AU	masc	inanimate						SS	16053	3.98
16564	12581	губошлеп			noun		3AU									16054	3.98
16565	28567	соляный			adj		3AU			солян	ый					16055	3.98
16566	14969	иголочка			noun		3AU	fem	inanimate						SS	16056	3.98
16567	22177	певучий			adj		3AU			певуч	ий					16057	3.98
16568	31539	цедить			verb		3AU						imperfective	transitive		16059	3.98
16569	11984	гастрит			noun		3AU									16060	3.98
16570	27656	сдуть			verb		3AU						perfective	transitive		16061	3.98
16571	28930	ставропольский			adj		3AU			ставропольск	ий					16062	3.98
16572	19174	насчитать			verb		3AU						perfective	transitive		16063	3.98
16573	24904	применительно			adv		3AU									16066	3.98
16574	32275	эк			adv		3AU									16067	3.98
16575	26728	расшитый			adj		3AU			расшит	ый					16068	3.98
16576	21301	остервенелый			adj		3AU			остервенел	ый					16069	3.98
16577	18897	накрест			adv		3AU									16070	3.98
16578	27910	сироп			noun		3AU	masc	inanimate						SS	16071	3.98
16579	26492	раскусить			verb		3AU									16072	3.98
16580	10453	верование			noun		3AU	neut	inanimate						SS	16073	3.98
16581	29521	танго			noun		3AU									16075	3.98
16582	20177	нотариус			noun		3AU	masc	animate						SS	16076	3.98
16583	20698	огнестрельный			adj		3AU			огнестрельн	ый					16077	3.98
16584	10188	бухать			verb		3AU						imperfective	transitive		16078	3.98
16585	28889	срастись			verb		3AU						perfective	intransitive		16079	3.98
16586	26507	распевать			verb		3AU									16080	3.98
16587	19097	насиловать			verb		3AU						imperfective	transitive		16081	3.98
16588	29239	стык			noun		3AU	masc	inanimate						SS	16082	3.98
16589	16315	колпачок			noun		3AU	masc	inanimate						EE	16083	3.98
16590	9741	благоразумный			adj		3AU			благоразумн	ый					16084	3.98
16591	10082	бтр			noun		3AU									16085	3.98
16592	29439	сытный			adj		3AU			сытн	ый					16086	3.98
16593	24962	приостановить			verb		3AU						perfective	transitive		16087	3.98
16594	23810	померкнуть			verb		3AU									16088	3.98
16595	10608	взмывать			verb		3AU						imperfective	intransitive		16089	3.98
16596	11409	вывоз			noun		3AU	masc	inanimate						SS	16090	3.98
